name,address,latitude,longitude,category_large,category_small,source_file
대림리빙프라자,"서울특별시 성동구 행당로 87, 행당동 대림아파트 (행당동)",37.5572921201611,127.028544269386,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
한진종합상가,"서울특별시 성동구 행당로 84, 행당 한진타운 종합상가 (행당동)",37.556567759443,127.028745897371,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
마장축산물시장,"서울특별시 성동구 마장로31길 40 (마장동,일대)",37.5697939821181,127.038406518156,생활/편의,시장,large_scale_shop_seoul_cleaned.csv
성동삼성쉐르빌상가,서울특별시 성동구 무학로6길 50 (도선동),37.5645961982208,127.035023853624,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
(주)이마트 왕십리점,서울특별시 성동구 왕십리광장로 17 (행당동),37.5614417528647,127.038394194396,생활/편의,대형마트,large_scale_shop_seoul_cleaned.csv
ENTER-6,"서울특별시 성동구 왕십리광장로 17, 왕십리민자역사 (행당동)",37.5614417528647,127.038394194396,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
홈플러스(주) 익프스레스 금호2점,서울특별시 성동구 동호로 100 (금호동3가),37.5513284722706,127.016416476579,생활/편의,슈퍼마켓,large_scale_shop_seoul_cleaned.csv
홈플러스(주) 익스프레스 금호점,서울특별시 성동구 행당로 6 (금호동1가),37.5544764185936,127.020746218188,생활/편의,슈퍼마켓,large_scale_shop_seoul_cleaned.csv
GS THE FRESG 서울숲점,"서울특별시 성동구 왕십리로 109, 성수만세주유소 1층 (성수동1가)",37.5474976267809,127.044350756633,생활/편의,슈퍼마켓,large_scale_shop_seoul_cleaned.csv
뚝도시장,서울특별시 성동구 성수이로 32-15 (성수동2가),37.5378006350227,127.054827033702,생활/편의,시장,large_scale_shop_seoul_cleaned.csv
금남시장,서울특별시 성동구 독서당로 303-11 (금호동3가),37.5485544227709,127.022729680963,생활/편의,시장,large_scale_shop_seoul_cleaned.csv
노룬산시장,서울특별시 광진구 뚝섬로 491 (자양동),37.5364477225132,127.064899874718,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
조양시장,서울특별시 광진구 아차산로30길 39 (자양동),37.5389966421946,127.067489336786,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
중곡제일시장,서울특별시 광진구 긴고랑로11길 11 (중곡동),37.5639082846623,127.081301383167,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
파크에비뉴,서울특별시 광진구 광나루로 369 (군자동),37.5484610827889,127.071049482737,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
(주)이마트에브리데이 중곡동점,서울특별시 광진구 긴고랑로11길 11 (중곡동),37.5639082846623,127.081301383167,생활/편의,슈퍼마켓,large_scale_shop_seoul_cleaned.csv
홈플러스익스프레스 중곡2점,서울특별시 광진구 용마산로 10 (중곡동),37.5545352784401,127.088841013335,생활/편의,슈퍼마켓,large_scale_shop_seoul_cleaned.csv
홈플러스(주)익스프레스 중곡점,서울특별시 광진구 능동로 314 (중곡동),37.5576188388403,127.080039873331,생활/편의,슈퍼마켓,large_scale_shop_seoul_cleaned.csv
신성종합시장,서울특별시 광진구 영화사로 12 (중곡동),37.5580321775485,127.088669627018,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
자양종합시장,서울특별시 광진구 자양번영로6길 20 (자양동),37.5321353259296,127.076531033986,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
테크노-마트21,서울특별시 광진구 광나루로56길 85 (구의동),37.535725176732,127.095692162256,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
프라젠 스파,서울특별시 광진구 자양로5길 33 (자양동),37.530921726612,127.084141036038,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
커먼그라운드,서울특별시 광진구 아차산로 200 (자양동),37.5410566332301,127.065669226745,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
한아름시장,서울특별시 광진구 능동로13길 39 (화양동),37.543959020957,127.069757721395,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
광성시장,서울특별시 광진구 능동로47길 30 (중곡동),37.5635999938163,127.081126742221,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
현대종합상가,서울특별시 광진구 광나루로 635 (광장동),37.5400640074108,127.097812029009,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
구의현대종합상가,서울특별시 광진구 광나루로56길 34 (구의동),37.5381404407348,127.096635162056,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
프라임프라자상가,서울특별시 광진구 광나루로56길 63 (구의동),37.5367887874337,127.096160584389,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
롯데 FRESH 아차산점,서울특별시 광진구 자양로 293 (구의동),37.551967582982,127.092174272972,생활/편의,슈퍼마켓,large_scale_shop_seoul_cleaned.csv
홈플러스익스프레스 구의2점,서울특별시 광진구 아차산로 473 (구의동),37.5405187287016,127.094283451142,생활/편의,슈퍼마켓,large_scale_shop_seoul_cleaned.csv
동서울터미널상가,서울특별시 광진구 강변역로 50 (구의동),37.5345385101597,127.094184050922,생활/편의,복합쇼핑몰,large_scale_shop_seoul_cleaned.csv
(주)이마트 자양점,서울특별시 광진구 아차산로 272 (자양동),37.5385582736952,127.072996184863,생활/편의,대형마트,large_scale_shop_seoul_cleaned.csv
GS THE FRESH 광진구의점,"서울특별시 광진구 자양로 168, 102호 (구의동, 광진 더프레236)",37.5426360202952,127.084604778156,생활/편의,슈퍼마켓,large_scale_shop_seoul_cleaned.csv
서울풍물시장,서울특별시 동대문구 천호대로4길 21 (신설동),37.5727131853349,127.025502937291,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
장안위더스빌,서울특별시 동대문구 한천로 42 (장안동),37.5659490042311,127.061727185544,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
이마트에브리데이 이문점,서울특별시 동대문구 이문로 136 (이문동),37.5984917221,127.061885756308,생활/편의,복합쇼핑몰,large_scale_shop_seoul_cleaned.csv
불로장생타워,서울특별시 동대문구 왕산로 117 (제기동),37.5784958557261,127.036492900333,생활/편의,전문점,large_scale_shop_seoul_cleaned.csv
건강백화점 동의보감,서울 동대문구 왕산로 128,37.5778202033957,127.037630755836,생활/편의,전문점,large_scale_shop_seoul_cleaned.csv
전곡시장,서울특별시 동대문구 한천로 190(장안동),37.5778937734441,127.068568992336,생활/편의,시장,large_scale_shop_seoul_cleaned.csv
이경시장,서울특별시 동대문구 휘경로 53(휘경동),37.5945971682717,127.066557678724,생활/편의,시장,large_scale_shop_seoul_cleaned.csv
이문제일시장,서울특별시 동대문구 이문로 136 (이문동),37.5984917221,127.061885756308,생활/편의,시장,large_scale_shop_seoul_cleaned.csv
한솔동의보감,서울특별시 동대문구 왕산로 109 (제기동),37.5786078910308,127.036063895181,생활/편의,전문점,large_scale_shop_seoul_cleaned.csv
(주)형지쇼핑 아트몰링 장안점,서울특별시 동대문구 답십리로 288 (장안동),37.5719341385201,127.072354312103,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
베라체캠퍼스 에비뉴,서울특별시 동대문구  이문로  37 (회기동),37.5908011291028,127.056117386349,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
넥스트커넥트피에프브이 (주)이스트폴 판매시설,"서울특별시 광진구 아차산로 402, 판매시설 (자양동)",37.5366104651759,127.087852468702,생활/편의,쇼핑센터,large_scale_shop_seoul_cleaned.csv
GS THE FRESH 광진능동점,"서울특별시 광진구 천호대로112길 25, 1층 (능동)",37.5549511902938,127.081192059473,생활/편의,대형마트,large_scale_shop_seoul_cleaned.csv
롯데쇼핑(주)롯데마트 청량리점,서울특별시 동대문구 왕산로 214 (전농동),37.584197400389,127.05114503929,생활/편의,대형마트,large_scale_shop_seoul_cleaned.csv
롯데백화점 건대스타시티점,서울특별시 광진구 능동로 92 (자양동),37.5390373908314,127.071432147214,생활/편의,백화점,large_scale_shop_seoul_cleaned.csv
롯데백화점 청량리역사점,서울특별시 동대문구 왕산로 214 (전농동),37.584197400389,127.05114503929,생활/편의,복합쇼핑몰,large_scale_shop_seoul_cleaned.csv
용두시장,서울특별시 동대문구 무학로37길 12(용두동),37.5784004900403,127.029551839637,생활/편의,시장,large_scale_shop_seoul_cleaned.csv
경동시장,"서울특별시 동대문구 고산자로36길 3, 경동시장 (제기동)",37.5790377655561,127.039142935818,생활/편의,시장,large_scale_shop_seoul_cleaned.csv
전농프라자,서울특별시 동대문구 서울시립대로 36 (전농동),37.5745726736618,127.046901294623,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
전농로타리시장,서울특별시 동대문구 전농로 147 (전농동),37.5779860214922,127.057268822936,생활/편의,시장,large_scale_shop_seoul_cleaned.csv
동부시장,서울특별시 동대문구 천호대로 281(답십리동),37.5675757498172,127.052209219835,생활/편의,시장,large_scale_shop_seoul_cleaned.csv
이문동웰츠타워,서울특별시 동대문구 이문로 136 (이문동),37.5984917221,127.061885756308,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
홈플러스 익스프레스 서울회기점,서울특별시 동대문구 경희대로 20 (회기동),37.5933617852346,127.052916011546,생활/편의,슈퍼마켓,large_scale_shop_seoul_cleaned.csv
노브랜드 경동시장점,"서울특별시 동대문구 고산자로36길 3, 2층 (제기동)",37.5790377655561,127.039142935818,생활/편의,슈퍼마켓,large_scale_shop_seoul_cleaned.csv
이마트에브리데이 답십리점,서울특별시 동대문구 고미술로 49 (답십리동),37.567459850145,127.05348752395,생활/편의,슈퍼마켓,large_scale_shop_seoul_cleaned.csv
노브랜드 동대문 장안점,서울특별시 동대문구 한천로 42 (장안동),37.5659490042311,127.061727185544,생활/편의,대형마트,large_scale_shop_seoul_cleaned.csv
GS THE FRESH 동대문장안점,"서울특별시 동대문구 장한로28가길 45, 희헌빌딩 (장안동)",37.5750625285245,127.07257242454,생활/편의,슈퍼마켓,large_scale_shop_seoul_cleaned.csv
청량리역 한양수자인 그라시엘 판매시설,"서울특별시 동대문구 고산자로32길 78 (용두동, 청량리역한양수자인그라시엘)",37.5775880431542,127.042841437254,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
청량리현대코아,서울특별시 동대문구 홍릉로 13 (청량리동),37.5814442666027,127.044386962228,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
롯데쇼핑(주) 롯데슈퍼 전농점,"서울특별시 동대문구 사가정로 148 (전농동, SK아파트)",37.5766590358858,127.061567688813,생활/편의,슈퍼마켓,large_scale_shop_seoul_cleaned.csv
길음시장,서울특별시 성북구 동소문로 227 (길음동),37.6028299113795,127.021618036402,생활/편의,시장,large_scale_shop_seoul_cleaned.csv
동성타워프라자,서울특별시 중랑구 봉화산로 221 (신내동),37.6080276018454,127.097205473343,생활/편의,복합쇼핑몰,large_scale_shop_seoul_cleaned.csv
태능엔터피아 번영회,서울특별시 중랑구 동일로129길 35 (중화동),37.5992703826018,127.077554696692,생활/편의,시장,large_scale_shop_seoul_cleaned.csv
이노시티,"서울특별시 중랑구 망우로 353-0 (상봉동, 프레미어스 엠코)",37.5983328190955,127.091624142481,생활/편의,복합쇼핑몰,large_scale_shop_seoul_cleaned.csv
동원,서울특별시 중랑구 면목로74길 45 (면목동),37.5898383414266,127.089893155552,생활/편의,시장,large_scale_shop_seoul_cleaned.csv
홈플러스(주) 익스프레스 태릉점,서울특별시 중랑구 동일로129길 35 (중화동),37.5992703826018,127.077554696692,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
홈플러스(주)익스프레스 면목점,서울특별시 중랑구 면목로 357 (면목동),37.5839916838426,127.08813658984,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
홈플러스(주)익스프레스 망우점,서울특별시 중랑구 용마산로 494 (망우동),37.5949757275537,127.100268095195,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
(주)이마트에브리데이 면목동점,서울특별시 중랑구 면목로39길 11 (면목동),37.5795516849136,127.086299055242,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
홈플러스 신내점,서울특별시 중랑구 신내로 201 (신내동),37.6159839060513,127.093597352593,생활/편의,대형마트,large_scale_shop_seoul_cleaned.csv
GS THE FRESH 이문라그란데점,"서울특별시 동대문구 이문로35길 12, F동 101~4호 (이문동, 래미안라그란데아파트)",37.599823362368,127.061241161796,생활/편의,복합쇼핑몰,large_scale_shop_seoul_cleaned.csv
GS THE FRESH 중랑망우점,"서울특별시 중랑구 양원역로 18, 103~106호 (망우동, 중랑숲금호어울림)",37.60214928983411,127.10845948931981,생활/편의,슈퍼마켓,large_scale_shop_seoul_cleaned.csv
홈플러스(주)면목점,서울특별시 중랑구 사가정로 332 (면목동),37.5811863912514,127.08038084565,생활/편의,대형마트,large_scale_shop_seoul_cleaned.csv
주식회사 이마트 묵동점,서울특별시 중랑구 동일로 932 (묵동),37.6138348860458,127.077545015528,생활/편의,대형마트,large_scale_shop_seoul_cleaned.csv
홈플러스(주) 서울 상봉점,"서울특별시 망우로 353-0 (상봉동, 프레미어스 엠코)",37.5983328190955,127.091624142481,생활/편의,대형마트,large_scale_shop_seoul_cleaned.csv
코스트코홀세일 상봉점,서울특별시 중랑구 망우로 336 (상봉동),37.5968649569229,127.090296348769,생활/편의,대형마트,large_scale_shop_seoul_cleaned.csv
롯데프레시앤델리 봉화산역점,"서울특별시 중랑구 신내로 211, 금강리빙스텔 비01호 (신내동)",37.6163496295774,127.092668240549,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
GS THE FRESH 신내점,"서울특별시 중랑구 봉화산로56길 153, 대명프라자 (신내동)",37.6014843289566,127.096785094457,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
동소문스카이상가,"서울특별시 성북구 성북로4길 52 (돈암동, 한신한진아파트)",37.5944725333435,127.012706037821,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
홈플러스익스프레스 보문점,서울특별시 성북구 보문로 61 (보문동7가),37.5807751898586,127.021439462939,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
홈플러스익스프레스 길음점,서울특별시 성북구 길음로13길 22 (길음동),37.6094680215088,127.019141594884,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
이마트 하월곡점,"서울특별시 성북구 종암로 167 (하월곡동, 동일하이빌뉴시티아파트)",37.6050371568783,127.030928150119,생활/편의,대형마트,large_scale_shop_seoul_cleaned.csv
동소문스카이상가,서울특별시 성북구 성북로4길 52 (돈암동),37.5944725333435,127.012706037821,생활/편의,복합쇼핑몰,large_scale_shop_seoul_cleaned.csv
이마트 미아점,서울특별시 성북구 도봉로 17 (길음동),37.6109116140567,127.02985860184,생활/편의,대형마트,large_scale_shop_seoul_cleaned.csv
GS더프레시 성북보문점,"서울특별시 성북구 보문사길 111 (보문동6가, 보문파크뷰자이)",37.5828731138796,127.017891118296,생활/편의,슈퍼마켓,large_scale_shop_seoul_cleaned.csv
새석관시장,서울특별시 성북구 돌곶이로22가길 27,37.6089651932126,127.060316573105,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
번동시장,서울 성북구 한천로101길 59,37.6215053662007,127.047852129131,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
현대백화점 미아점,"서울특별시 성북구 동소문로 315 (길음동, 현대백화점미아점)",37.608448037052,127.028778310047,생활/편의,백화점,large_scale_shop_seoul_cleaned.csv
이마트 미아점,서울특별시 성북구  도봉로  17 (길음동),37.6109116140567,127.02985860184,생활/편의,대형마트,large_scale_shop_seoul_cleaned.csv
종암우림카이저팰리스주상복합,"서울특별시 성북구 종암로 132 (종암동, 종암우림카이저팰리스)",37.6019090131896,127.033550711598,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
이마트 미아점,"서울특별시 성북구 도봉로 17, 신세계 이마트 미아점 (길음동)",37.6109116140567,127.02985860184,생활/편의,대형마트,large_scale_shop_seoul_cleaned.csv
이마트 하월곡점,"서울특별시 성북구 종암로 167,  동 (하월곡동)",37.6050371568783,127.030928150119,생활/편의,대형마트,large_scale_shop_seoul_cleaned.csv
홈플러스 월곡점,"서울특별시 성북구 화랑로 76, 코업스타클래스 (하월곡동)",37.6017059749991,127.040579524379,생활/편의,대형마트,large_scale_shop_seoul_cleaned.csv
GS더프레시 성북클라시아점,"서울특별시 성북구 숭인로8길 80, 롯데캐슬클라시아 상가 101~104호 (길음동)",37.6094762808222,127.027110004518,생활/편의,슈퍼마켓,large_scale_shop_seoul_cleaned.csv
GS더프레시 길음뉴타운점,"서울특별시 성북구 길음로 33 (길음동, 길음뉴타운8단지아파트)",37.6050832927232,127.022078590713,생활/편의,슈퍼마켓,large_scale_shop_seoul_cleaned.csv
이마트에브리데이 길음점,"서울특별시 성북구 길음로7길 6, 길음뉴타운9단지래미안 상가 지하1층 B04~B08호 (길음동)",37.6043692874401,127.02240090837,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
홈플러스익스프레스 삼선점,서울특별시 성북구 삼선교로 6 (삼선동1가),37.5879301180095,127.006593740013,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
유타쇼핑몰,서울특별시 성북구 동소문로 106 (동선동1가),37.5925747617089,127.017088831326,생활/편의,전문점,large_scale_shop_seoul_cleaned.csv
이마트에브리데이 길음점,"서울특별시 성북구 길음로7길 6, 길음뉴타운9단지래미안 상가 지하1층 B04~B08호 (길음동)",37.6043692874401,127.02240090837,생활/편의,슈퍼마켓,large_scale_shop_seoul_cleaned.csv
수유시장,"서울특별시 강북구 도봉로67길 18, 수유시장 (수유동)",37.6307289053601,127.022668132796,생활/편의,시장,large_scale_shop_seoul_cleaned.csv
수유중앙시장,"서울특별시 강북구 노해로17길 21, 수유중앙시장 (수유동)",37.6403367499693,127.021176258358,생활/편의,시장,large_scale_shop_seoul_cleaned.csv
동북프라자,"서울특별시 강북구 솔샘로 233, 동북프라자 (미아동)",37.6204222475002,127.019095469624,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
(주)농협유통 미아점,서울특별시 강북구 도봉로33길 18 (미아동),37.6215640795865,127.02650237659,생활/편의,대형마트,large_scale_shop_seoul_cleaned.csv
홈플러스(주)익스프레스미아점,서울특별시 강북구 도봉로 172 (미아동),37.6242206246421,127.027361963445,생활/편의,슈퍼마켓,large_scale_shop_seoul_cleaned.csv
북부시장,서울특별시 강북구 한천로123길 26 (번동),37.6362359880739,127.030342195737,생활/편의,시장,large_scale_shop_seoul_cleaned.csv
동북시장,"서울특별시 강북구 솔샘로 233, 동북프라자 (미아동)",37.6204222475002,127.019095469624,생활/편의,시장,large_scale_shop_seoul_cleaned.csv
우이시장,서울특별시 강북구 노해로23길 68 (수유동),37.6460266672271,127.020019158938,생활/편의,시장,large_scale_shop_seoul_cleaned.csv
연이스퀘어,서울특별시 강북구 도봉로 52 (미아동),37.613699372646,127.03052852605,생활/편의,쇼핑센터,large_scale_shop_seoul_cleaned.csv
수유프라자,"서울특별시 강북구 도봉로 261 (수유동, 삼호아파트,수유프라자)",37.6316925338476,127.02346745196,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
수유프라자,서울특별시 강북구 도봉로 261 (수유동),37.6316925338476,127.02346745196,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
GS THE FRESH 북서울숲점,"서울특별시 강북구 오패산로30길 10, 대지쇼핑프라자 1층 101~104호, 106호~122호 (미아동)",37.6136736801481,127.034811160778,생활/편의,슈퍼마켓,large_scale_shop_seoul_cleaned.csv
숭인시장,서울특별시 강북구 도봉로 45 (미아동),37.6131435556689,127.02945322795,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
수유북부시장,서울특별시 강북구 삼양로91길 11-12 (수유동),37.636434842506,127.016122032445,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
트레지오,서울특별시 강북구 도봉로 34 (미아동),37.6120685327599,127.03072164571,생활/편의,복합쇼핑몰,large_scale_shop_seoul_cleaned.csv
강북 북부시장,서울특별시 강북구 한천로123길 26 (번동),37.6362359880739,127.030342195737,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
(주)이마트에브리데이 미아동점,"서울특별시 강북구 도봉로 157, 112호 (미아동, 두원프라자)",37.6227592161358,127.027002345032,생활/편의,슈퍼마켓,large_scale_shop_seoul_cleaned.csv
금강아미움쇼핑센터,"서울특별시 도봉구 방학로5길 33, 금강아미움파크타운 (쌍문동, 금강아미움파크타운)",37.6614180122621,127.038133956964,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
(주)이마트에브리데이 창동점,서울특별시 도봉구 도봉로104길 53 (창동),37.6433358929241,127.035021358294,생활/편의,슈퍼마켓,large_scale_shop_seoul_cleaned.csv
신동아프라자,서울특별시 도봉구 방학로 223 (방학동),37.6613189795285,127.027500354604,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
대우상가,서울특별시 도봉구 덕릉로63가길 61 (창동),37.6426063787029,127.037330634079,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
도봉한양프라자,서울특별시 도봉구 마들로 724 (도봉동),37.6745440831023,127.047662295599,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
(주)에브리데이리테일 창동점,서울특별시 도봉구 도봉로104길 53 (창동),37.6433358929241,127.035021358294,생활/편의,슈퍼마켓,large_scale_shop_seoul_cleaned.csv
GS THE FRESH 창동점,서울특별시 도봉구 해등로12길 3 (창동),37.6537182124952,127.041366051473,생활/편의,슈퍼마켓,large_scale_shop_seoul_cleaned.csv
GS THE FRESH 방학신동아점,"서울특별시 도봉구 시루봉로 103-1, 1층 (방학동)",37.6601019751337,127.027322087714,생활/편의,슈퍼마켓,large_scale_shop_seoul_cleaned.csv
도봉한신쇼핑상가,서울특별시 도봉구 도봉로180나길 41 (도봉동),37.6843445449287,127.049895811436,생활/편의,복합쇼핑몰,large_scale_shop_seoul_cleaned.csv
(주)지에스리테일 GS슈퍼 노원월계점,서울특별시 노원구 마들로 31 (월계동),37.6187253727752,127.067084588448,생활/편의,슈퍼마켓,large_scale_shop_seoul_cleaned.csv
롯데프레쉬 창동점,서울특별시 도봉구 도봉로110길 65 (창동),37.646419583413,127.037139346772,생활/편의,슈퍼마켓,large_scale_shop_seoul_cleaned.csv
홈플러스(주)방학점,서울특별시 도봉구 도봉로 678 (방학동),37.6648108932287,127.04368647954,생활/편의,대형마트,large_scale_shop_seoul_cleaned.csv
삼익쇼핑,서울특별시 도봉구 덕릉로57길 30 (창동),37.6400397743782,127.037235422814,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
(주) 이마트 창동점,서울특별시 도봉구 노해로65길 4 (창동),37.651636123068,127.046699282846,생활/편의,복합쇼핑몰,large_scale_shop_seoul_cleaned.csv
(주)에브리데이리테일 창동점,서울특별시 도봉구 도봉로104길 53 (창동),37.6433358929241,127.035021358294,생활/편의,슈퍼마켓,large_scale_shop_seoul_cleaned.csv
(주)이마트에브리데이 상계역점,"서울특별시 노원구 덕릉로 690, 1층 (중계동)",37.6591744841062,127.07566552892,생활/편의,슈퍼마켓,large_scale_shop_seoul_cleaned.csv
홈플러스(주)익스프레스 공릉점,서울특별시 노원구 동일로 1101 (공릉동),37.6282542576144,127.071009933961,생활/편의,슈퍼마켓,large_scale_shop_seoul_cleaned.csv
(주)이마트에브리데이 공릉동점,서울특별시 노원구 노원로1길 67 (공릉동),37.6208254563305,127.083635681247,생활/편의,슈퍼마켓,large_scale_shop_seoul_cleaned.csv
세이브존,"서울특별시 노원구 한글비석로 57 (하계동, 세이브존)",37.6366235844053,127.068915344466,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
GS THE FRESH 노원비석로점,"서울특별시 노원구 한글비석로 452, 1층 (상계동)",37.6640172283673,127.067865651859,생활/편의,슈퍼마켓,large_scale_shop_seoul_cleaned.csv
오피앙,"서울특별시 노원구 동일로 1701 (상계동, 희성오피앙)",37.6803078379984,127.054886397111,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
이마트타운 월계점,"서울특별시 노원구 마들로3길 15 (월계동, 월계이마트)",37.6265093604229,127.061979778612,생활/편의,쇼핑센터,large_scale_shop_seoul_cleaned.csv
홈플러스(주) 중계점,서울특별시 노원구 동일로204가길 12 (중계동),37.6398580838556,127.068668049616,생활/편의,대형마트,large_scale_shop_seoul_cleaned.csv
와우패션클럽,서울특별시 노원구 노해로 507 (상계동),37.6554272387774,127.063889081054,생활/편의,복합쇼핑몰,large_scale_shop_seoul_cleaned.csv
건영옴니백화점,서울특별시 노원구 섬밭로 258,37.6391097783726,127.064915087375,생활/편의,백화점,large_scale_shop_seoul_cleaned.csv
노원아이파크 상가,서울특별시 노원구 상계로23다길 13-8 (상계동),37.6598474260427,127.068904053591,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
유경데파트,"서울특별시 노원구 한글비석로 232 (중계동, 유경데파트)",37.6484456633269,127.076938720805,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
공릉종합상가,"서울특별시 노원구 동일로180길 14 (공릉동, 공릉종합상가)",37.6219534132134,127.075326139356,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
상계역전종합상가,서울특별시 노원구 한글비석로 396 (상계동),37.6623030184626,127.073581746977,생활/편의,쇼핑센터,large_scale_shop_seoul_cleaned.csv
홈플러스(주)익스프레스 중계점,서울특별시 노원구 중계로 225 (중계동),37.6503840349218,127.074984978156,생활/편의,슈퍼마켓,large_scale_shop_seoul_cleaned.csv
(주)지에스리테일 GS수퍼상계점,서울특별시 노원구 한글비석로 471 (상계동),37.6642116374435,127.065838887284,생활/편의,슈퍼마켓,large_scale_shop_seoul_cleaned.csv
GS THE FRESH 노원캐슬점,"서울특별시 노원구 덕릉로 753, 노원롯데캐슬시그니처아파트 근린생활시설 2동 16,17호 (상계동)",37.6658515931357,127.0763205024,생활/편의,슈퍼마켓,large_scale_shop_seoul_cleaned.csv
이천일아울렛 중계점,서울특별시 노원구 동일로204가길 46 (중계동),37.6412864943823,127.067907398806,생활/편의,복합쇼핑몰,large_scale_shop_seoul_cleaned.csv
롯데마트 중계점,"서울특별시 노원구 노원로 330 (중계동, 롯데마트)",37.6467905319279,127.070940893709,생활/편의,대형마트,large_scale_shop_seoul_cleaned.csv
팜스퀘어,서울특별시 은평구 불광로 20 (대조동),37.6097357749976,126.928938477038,생활/편의,쇼핑센터,large_scale_shop_seoul_cleaned.csv
응암시장,서울특별시 은평구 응암로 252 (응암동),37.594444299496,126.918414484228,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
대호프라자상가,서울특별시 은평구 불광로 90-0 (불광동),37.6150686709961,126.933000699618,생활/편의,복합쇼핑몰,large_scale_shop_seoul_cleaned.csv
홈플러스(주)익스프레스 신사점,서울특별시 은평구 갈현로 10 (신사동),37.5988263616354,126.910344025472,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
홈플러스 익스프레스 갈현점,서울특별시 은평구 서오릉로 222 (갈현동),37.61502187175,126.909692686912,생활/편의,그 밖의 대규모점포,large_scale_shop_seoul_cleaned.csv
