name,address,latitude,longitude,category_large,category_small,source_file
숙대입구역,,37.545124,126.971952,metro,4호선,metro_station_seoul_cleaned.csv
삼각지역,,37.535057,126.973354,metro,4호선,metro_station_seoul_cleaned.csv
신용산역,,37.52919,126.96858,metro,4호선,metro_station_seoul_cleaned.csv
이촌역,,37.522525,126.97335,metro,4호선,metro_station_seoul_cleaned.csv
동작역,,37.503567,126.980171,metro,4호선,metro_station_seoul_cleaned.csv
총신대입구역,,37.487521,126.982309,metro,4호선,metro_station_seoul_cleaned.csv
사당역,,37.476563,126.981746,metro,4호선,metro_station_seoul_cleaned.csv
남태령역,,37.464339,126.989081,metro,4호선,metro_station_seoul_cleaned.csv
방화역,,37.577669,126.812822,metro,5호선,metro_station_seoul_cleaned.csv
개화산역,,37.572458,126.806838,metro,5호선,metro_station_seoul_cleaned.csv
김포공항역,,37.56217,126.801273,metro,5호선,metro_station_seoul_cleaned.csv
송정역,,37.561411,126.812052,metro,5호선,metro_station_seoul_cleaned.csv
마곡역,,37.562182,126.82693,metro,5호선,metro_station_seoul_cleaned.csv
발산역,,37.562182,126.82693,metro,5호선,metro_station_seoul_cleaned.csv
우장산역,,37.548864,126.83633,metro,5호선,metro_station_seoul_cleaned.csv
화곡역,,37.541585,126.840436,metro,5호선,metro_station_seoul_cleaned.csv
신정역,,37.525001,126.856176,metro,5호선,metro_station_seoul_cleaned.csv
목동역,,37.526088,126.864296,metro,5호선,metro_station_seoul_cleaned.csv
오목교역,,37.524557,126.875049,metro,5호선,metro_station_seoul_cleaned.csv
양평역,,37.525614,126.886177,metro,5호선,metro_station_seoul_cleaned.csv
영등포구청역,,37.524209,126.895022,metro,5호선,metro_station_seoul_cleaned.csv
영등포시장역,,37.52276,126.905143,metro,5호선,metro_station_seoul_cleaned.csv
신길역,,37.51763,126.914886,metro,5호선,metro_station_seoul_cleaned.csv
여의도역,,37.521578,126.924318,metro,5호선,metro_station_seoul_cleaned.csv
여의나루역,,37.527145,126.932807,metro,5호선,metro_station_seoul_cleaned.csv
마포역,,37.539718,126.946043,metro,5호선,metro_station_seoul_cleaned.csv
공덕역,,37.544005,126.951058,metro,5호선,metro_station_seoul_cleaned.csv
애오개역,,37.553592,126.956733,metro,5호선,metro_station_seoul_cleaned.csv
충정로역,,37.560061,126.962783,metro,5호선,metro_station_seoul_cleaned.csv
서대문역,,37.565812,126.966639,metro,5호선,metro_station_seoul_cleaned.csv
광화문역,,37.570545,126.976568,metro,5호선,metro_station_seoul_cleaned.csv
종로3가역,,37.572546,126.990447,metro,5호선,metro_station_seoul_cleaned.csv
을지로4가역,,37.56658,126.998127,metro,5호선,metro_station_seoul_cleaned.csv
동대문역사문화공원역,,37.564682,127.00533,metro,5호선,metro_station_seoul_cleaned.csv
청구역,,37.560237,127.01379,metro,5호선,metro_station_seoul_cleaned.csv
신금호역,,37.554504,127.020403,metro,5호선,metro_station_seoul_cleaned.csv
